adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/qrtRKRzoNkf5vemO9tJ2Y4DrHxQ.jpg,"[14, 12, 10751]",338952,en,Fantastic Beasts: The Crimes of Grindelwald,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",31.011,/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg,2018-11-14,Fantastic Beasts: The Crimes of Grindelwald,False,6.9,9986
False,/iYdgEUE2W2aJkgqfSjf1x3gFfuV.jpg,"[28, 12, 878]",363088,en,Ant-Man and the Wasp,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",52.397,/2mnK5VtjzYRWvQB1zLhZWtAJwzk.jpg,2018-07-04,Ant-Man and the Wasp,False,7,12154
False,/dbrLfmFNFEJWv8rLnjpgCKlXWSy.jpg,"[878, 12, 28]",333339,en,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",83.339,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,2018-03-28,Ready Player One,False,7.6,14018
False,/uQNB6ccHv4uR21643xqyhK5Dk6W.jpg,"[28, 53, 10752, 18]",460555,zh,红海行动,"A squad of the Jiaolong Commando Unit - Sea Dragon, a spec ops team of the Chinese Navy, carries out a hostage rescue operation in the nation of Yewaire, on the Arabian Peninsula, and fiercely fights against local rebel groups and Zaka, a terrorist organization.",20.054,/6ctXBO0o5fKQvGdSJsPc8TAYCvp.jpg,2018-02-16,Operation Red Sea,False,7.1,219
False,/2uSCHUsmzb6KkQPFSxBQ7bgfJLE.jpg,"[28, 878, 27]",345940,en,The Meg,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",225.662,/xqECHNvzbDL5I3iiOVUkVPJMSbc.jpg,2018-08-09,The Meg,False,6.2,6406
False,/qDQEQbgP3v7B9IYLAUcYexNrVYP.jpg,"[10751, 16, 35, 12]",404368,en,Ralph Breaks the Internet,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",62.689,/4QNM5xkAjekFFhvmttyA6aX76ne.jpg,2018-11-20,Ralph Breaks the Internet,False,7.2,6773
False,/m03jul0YdVEOFXEQVUv6pOVQYGL.jpg,"[16, 35, 10751, 14]",400155,en,Hotel Transylvania 3: Summer Vacation,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",45.827,/gjAFM4xhA5vyLxxKMz38ujlUfDL.jpg,2018-06-28,Hotel Transylvania 3: Summer Vacation,False,6.9,3926
False,/5lWIYxYEqWi8j3ZloxXntw3ImBo.jpg,"[16, 10751, 35, 14]",360920,en,The Grinch,The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,46.288,/1Bc9VNd9CIHIyJtPKFqSQzrXWru.jpg,2018-11-08,The Grinch,False,6.8,3298
False,/17nDJQsGVim6oows2TlN98UacbO.jpg,"[28, 12, 878]",424783,en,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",41.182,/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg,2018-12-15,Bumblebee,False,6.7,5405
False,/dDYpjrwh1wNVQk0rEpc9P81wQt4.jpg,"[10402, 18, 10749]",332562,en,A Star Is Born,"Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",36.99,/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,2018-09-20,A Star Is Born,False,7.5,10838
False,/vm8mhrjk5nQ562UQ0KbUzi0yOHr.jpg,"[28, 12, 878]",427641,en,Rampage,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",67.215,/MGADip4thVSErP34FAAfzFBTZ5.jpg,2018-04-11,Rampage,False,6.4,6328
False,/9nd63twZ4acBKD8ENy6DGEqRkeU.jpg,"[99, 18]",1017628,en,Rise: Director’s Cut,"This entry is for the director’s cut of the film, which is considered the definitive version. Two worlds collide in this story of an up and coming basketball prospect stuck in the shadow of his former friend, and now basketball rival.",0.6,/vd3p3rTKonVnXzmcE4OnfxC5iuH.jpg,2018-08-01,Rise: Director’s Cut,False,10,1
False,/gtv2H1u9eGffjxVqNfJBZuFCKxR.jpg,"[35, 10749]",458423,en,Mamma Mia! Here We Go Again,"Five years after meeting her three fathers, Sophie Sheridan prepares to open her mother’s hotel. In 1979, young Donna Sheridan meets the men who each could be Sophie’s biological father.",22.533,/aWicerX4Y7n7tUwRAVHsVcBBpj2.jpg,2018-07-09,Mamma Mia! Here We Go Again,False,7.1,3036
False,/ojHCeDULAkQK25700fhRU75Tur2.jpg,"[878, 12, 28]",348350,en,Solo: A Star Wars Story,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",42.481,/3IGbjc5ZC5yxim5W0sFING2kdcz.jpg,2018-05-15,Solo: A Star Wars Story,False,6.6,7682
False,/e0WTSvngep4JmbyjVVC91V2MCHW.jpg,[35],538331,zh,西虹市首富,"A pathetic minor league Soccer Goalkeeper was given a task - to spend 1 Billion in thirty days, if successful he will get 30 Billion. However, he's not allowed to tell anyone about the task and he must not own any valuables by end of it.",5.705,/AlvbSlFnAAnE7k3r2INbG5Ydb3K.jpg,2018-07-27,Hello Mr. Billionaire,False,6.9,69
False,/qGQf2OHIkoh89K8XeKQzhxczf96.jpg,"[28, 12, 16, 878]",324857,en,Spider-Man: Into the Spider-Verse,"Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.",98.822,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,2018-12-14,Spider-Man: Into the Spider-Verse,False,8.4,12705
False,/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,"[18, 10749]",337167,en,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",117.54,/9ZedQHPQVveaIYmDSTazhT3y273.jpg,2018-01-17,Fifty Shades Freed,False,6.7,7352
False,/fgsHxz21B27hOOqQBiw9L6yWcM7.jpg,"[27, 9648, 53]",439079,en,The Nun,"When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2” as the abbey becomes a horrific battleground between the living and the damned.",62.867,/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg,2018-09-05,The Nun,False,5.9,5723
False,/gKDuRB6Uj3gzF8Dd85DOtkxi7KC.jpg,"[12, 35, 14]",497984,zh,捉妖记2,"The sequel to Monster Hunt. Set in a world where monsters and humans co-exist, the franchise tells the story of Wuba, a baby monster born to be king. Wuba becomes the central figure in stopping an all-out monster civil war.",13.995,/9wOkj2VXLvqUPQ77MUzgzuz6Cv5.jpg,2018-02-16,Monster Hunt 2,False,6.8,106
False,/1wj8H9gdtkb98Tl3zu0hrHfW0qw.jpg,"[16, 12, 10751]",381719,en,Peter Rabbit,Peter Rabbit's feud with Mr. McGregor escalates to greater heights than ever before as they rival for the affections of the warm-hearted animal lover who lives next door.,23.35,/cBWtdp8mgce4QQkH697LpaL0Iik.jpg,2018-02-07,Peter Rabbit,False,6.7,1566
False,/oGzToOBTRdXVOrHj8r0VgK3d2sU.jpg,"[14, 10751, 35]",400650,en,Mary Poppins Returns,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",17.217,/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg,2018-12-13,Mary Poppins Returns,False,6.5,3023
False,/roYyPiQDQKmIKUEhO912693tSja.jpg,"[27, 18, 878]",447332,en,A Quiet Place,A family is forced to live in silence while hiding from creatures that hunt by sound.,67.309,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,2018-04-03,A Quiet Place,False,7.4,12708
False,/2Xe9lISpwXKhvKiHttbFfVRERQX.jpg,"[18, 35]",490132,en,Green Book,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",36.348,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,2018-11-16,Green Book,False,8.2,10084
False,/w9QfTrYmtoA96zJlVNvjS8eucf8.jpg,"[80, 35, 28]",402900,en,Ocean's Eight,"Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.",35.848,/MvYpKlpFukTivnlBhizGbkAe3v.jpg,2018-06-07,Ocean's Eight,False,7,7578
False,/9bn8ApCTuqTb7rLoxzyGcyzjuFx.jpg,"[28, 53]",447200,en,Skyscraper,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.",24.339,/52ml62vClzrlqvXZq2FEW6UF6c1.jpg,2018-07-11,Skyscraper,False,6.3,4488
False,/oMaj75G2WFw66xI1TREg1hrToSg.jpg,"[28, 14, 878, 12]",268896,en,Pacific Rim: Uprising,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",56.878,/qh3LRJG0ddJPe6Q7SqMJhBWxGHu.jpg,2018-03-21,Pacific Rim: Uprising,False,6.1,4358
False,/zgcL0xaHxXVvrV1Fu1ZSKoTk0MH.jpg,"[878, 28, 12, 53]",336843,en,Maze Runner: The Death Cure,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",36.218,/2zYfzA3TBwrMC8tfFbpiTLODde0.jpg,2018-01-10,Maze Runner: The Death Cure,False,7.1,6941
False,/bLJTjfbZ1c5zSNiAvGYs1Uc82ir.jpg,"[28, 12, 14]",338970,en,Tomb Raider,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.",32.14,/ePyN2nX9t8SOl70eRW47Q29zUFO.jpg,2018-03-05,Tomb Raider,False,6.4,7145
False,/tZ358Wk4BnOc4FjdGsiexAUvCMH.jpg,"[27, 53]",424139,en,Halloween,"Laurie Strode comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",34.597,/wgmniaoxuRfA7waV4wpC7zLPEgX.jpg,2018-10-18,Halloween,False,6.5,4226
False,/7tTCnQcKzUkabDV3BJMe7LIzlEs.jpg,"[35, 18, 10749]",455207,en,Crazy Rich Asians,"An American-born Chinese economics professor accompanies her boyfriend to Singapore for his best friend's wedding, only to get thrust into the lives of Asia's rich and famous.",17.187,/1XxL4LJ5WHdrcYcihEZUCgNCpAW.jpg,2018-08-15,Crazy Rich Asians,False,7.1,3277
False,/9il7qNbeYnPMYlutsVYDsj4hRyb.jpg,[18],480530,en,Creed II,"Between personal obligations and training for his next big fight against an opponent with ties to his family's past, Adonis Creed is up against the challenge of his life.",95.123,/v3QyboWRoA4O9RbcsqH8tJMe8EB.jpg,2018-11-21,Creed II,False,7,4801
False,/7t88SoT3Dd8DhGnQuVoSbMNUl3W.jpg,"[10751, 16, 12, 14]",446894,en,Smallfoot,A bright young yeti finds something he thought didn't exist—a human. News of this “smallfoot” throws the simple yeti community into an uproar over what else might be out there in the big world beyond their snowy village.,17.695,/zfaiO7QgpcvR8XDOMokWLRfKeTE.jpg,2018-09-20,Smallfoot,False,6.8,1371
False,/uk0uoehgLGKaZ64ffUbznlTDuUL.jpg,"[10749, 18]",508747,zh,后来的我们,"Ten years ago, on a train home during the busy Spring Festival travel period, fate brings Xiaoxiao and Jianqing together. Like many young couples, they meet, fall in love, and strive to make it work, but eventually, the harsh realities of life make them drift apart. Ten years later, they run into each other again. Will they make the most of this second chance and rekindle what they once lost?",8.277,/wwsZ0AhdPhXvgB3vjYQ0MQmhmND.jpg,2018-04-28,Us and Them,False,7.6,113
False,/z7noaCJ4KtmhwHw7QcNtnMMo4Qy.jpg,"[28, 53, 80]",345887,en,The Equalizer 2,"Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when a long-time girl friend is murdered.",76.189,/cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg,2018-07-19,The Equalizer 2,False,6.7,4403
False,/5tLsI5GCwZCotfXBAxRkIFso2dK.jpg,"[18, 10402, 10749, 53]",519255,en,Bel Canto,A famous opera singer is held hostage in South America by a guerrilla rebel group after performing at a Japanese businessman's lavish birthday party. Unexpected bonds are forged in the standoff that ensues.,8.898,/2pRvnOhFdANmdzDXfuLlZV9jwSb.jpg,2018-09-13,Bel Canto,False,5.4,107
False,/mrgPeVDJEexgQ0UyqVyeJGvbefJ.jpg,"[80, 18, 53]",504172,en,The Mule,"Earl Stone, a man in his eighties, is broke, alone, and facing foreclosure of his business when he is offered a job that simply requires him to drive. Easy enough, but, unbeknownst to Earl, he's just signed on as a drug courier for a Mexican cartel. He does so well that his cargo increases exponentially, and Earl hit the radar of hard-charging DEA agent Colin Bates.",21.557,/klazQbxk3yfuZ8JcfO9jdKOZQJ7.jpg,2018-12-14,The Mule,False,6.8,4467
False,/PwI3EfasE9fVuXsmMu9ffJh0Re.jpg,"[27, 9648, 53]",406563,en,Insidious: The Last Key,"Parapsychologist Elise Rainier and her team travel to Five Keys, NM, to investigate a man’s claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home.",44.643,/nb9fc9INMg8kQ8L7sE7XTNsZnUX.jpg,2018-01-03,Insidious: The Last Key,False,6.2,2438
False,/zGHdS1eLaU5wdYCJ6vY9QfQGCTo.jpg,"[878, 28, 12]",346910,en,The Predator,"When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race.",42.975,/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,2018-09-05,The Predator,False,5.6,4150
False,/b7Q0uX4Tcd6lXWItJEMxYk9XBbc.jpg,"[28, 12, 35]",463272,en,Johnny English Strikes Again,"Disaster strikes when a criminal mastermind reveals the identities of all active undercover agents in Britain. The secret service can now rely on only one man - Johnny English. Currently teaching at a minor prep school, Johnny springs back into action to find the mysterious hacker. For this mission to succeed, he’ll need all of his skills - what few he has - as the man with yesterday’s analogue methods faces off against tomorrow’s digital technology.",22.981,/tCBxnZwLiY1BOKw3tH6AxHZdqPh.jpg,2018-09-13,Johnny English Strikes Again,False,6.3,2195
False,/sGzuQYSTwJvLBc2PnuSVLHhuFeh.jpg,"[9648, 53]",401981,en,Red Sparrow,"Prima ballerina, Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School, a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Dominika emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities, she meets a CIA agent who tries to convince her that he is the only person she can trust.",22.927,/vLCogyfQGxVLDC1gqUdNAIkc29L.jpg,2018-02-28,Red Sparrow,False,6.5,5480
False,/1hJbE72WiRuWH11QPNiHsvt29xA.jpg,"[27, 28, 53]",442249,en,The First Purge,"To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation.",47.29,/8qev1papxnzWVrXxZvEUqI8Z3n5.jpg,2018-07-04,The First Purge,False,6,3567
False,/852VpfhfHv4kjcq2uBHVUZMKFjT.jpg,"[12, 878, 10751, 14]",407451,en,A Wrinkle in Time,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",15.161,/yAcb58vipewa1BfNit2RjE6boXA.jpg,2018-03-08,A Wrinkle in Time,False,5.1,1668
False,/dIufisifucT5lodcV5wRiN92x09.jpg,"[14, 10751, 35]",463821,en,The House with a Clock in Its Walls,"When ten-year-old Lewis is suddenly orphaned, he is sent to live with his Uncle Jonathan in a creaky (and creepy) old mansion with a mysterious ticking noise that emanates from the walls. Upon discovering that his uncle is a warlock, Lewis begins learning magic, but when he rebelliously resurrects an evil warlock he must find the secret of the house and save the world from destruction.",19.606,/qM66Hv4ByAxnilr0jaqCA9uOD4Y.jpg,2018-09-15,The House with a Clock in Its Walls,False,6.2,1953
False,/gXSpNiP9a5uq0mo1hcfp2PVUsOV.jpg,"[28, 878, 16]",503314,ja,ドラゴンボール超スーパー ブロリー,"Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see, Goku spends all his days training to reach even greater heights. Then one day, Goku and Vegeta are faced by a Saiyan called 'Broly' who they've never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta, so what's this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle, with even Frieza (back from Hell) getting caught up in the mix.",22.005,/f03YksE4NggUjG75toz4H1YAGRf.jpg,2018-12-14,Dragon Ball Super: Broly,False,7.9,2628
False,/hgESQ2sK21j22Yode4w99jfwj44.jpg,[35],491418,en,Instant Family,"When Pete and Ellie decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl, they find themselves speeding from zero to three kids overnight.",20.165,/xYV1mODz99w7AjKDSQ7h2mzZhVe.jpg,2018-11-16,Instant Family,False,7.6,2569
False,/clmYuR1t4TtKcakIOvYIPrjyxDc.jpg,"[28, 53, 9648]",399035,en,The Commuter,"A businessman, on his daily commute home, gets unwittingly caught up in a criminal conspiracy that threatens not only his life but the lives of those around him.",20.065,/rDeGK6FIUfVcXmuBdEORPAGPMNg.jpg,2018-01-11,The Commuter,False,6.3,4000
False,/4hU1pC7MGQ7wU9ldkRJYNHK3vgb.jpg,"[9648, 35, 80]",445571,en,Game Night,"Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night.",21.64,/85R8LMyn9f2Lev2YPBF8Nughrkv.jpg,2018-02-22,Game Night,False,6.8,5220
False,/lW6ROCkiULWg8JQWSBrL4v8CGOl.jpg,"[28, 878, 14]",373449,ta,2.0,"An ornithologist who commits suicide returns as fifth force to wreack vengeance on mankind for harming birds with mobile phone radiation. The only thing that is standing in his way is 2.0, the upgraded version of Chitti, the robot.",8.018,/utIyGFUTK9miZxBx53jzJZfqc7R.jpg,2018-11-29,2.0,False,6.1,124
False,/ul4WiN9EJxsMokdg7z4Y6iisvHS.jpg,"[14, 28, 53, 12]",518068,ko,신과함께-인과 연,"As the deceased soul Ja-hong and his three afterlife guardians prepare for their remaining trials for reincarnation, the guardians soon come face to face with the truth of their tragic time on Earth 1,000 years earlier.",39.841,/9BnqBHFGDv3WlCPB2qQwzAWdy7y.jpg,2018-08-01,Along with the Gods: The Last 49 Days,False,8.2,484
False,/jrudoaXcoLyHRPdolyOGemXgPEs.jpg,"[36, 18]",369972,en,First Man,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",21.372,/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg,2018-10-10,First Man,False,7,4759
False,/yU6oCgM4xGF7ZokINvCKjkMo8ex.jpg,"[16, 80, 9648, 28, 18]",493006,ja,名探偵コナン ゼロの執行人,"After a sudden explosion at Edge of Ocean island in Tokyo, Tōru Amuro, codename Zero, begins to investigate. Meanwhile, private eye Kogorō is arrested as a suspect, so Conan Edogawa conducts his own investigation to prove his innocence, but Amuro stands in his way.",6.943,/ypYzUAu9J8RjUiNlfStxHzJDQPi.jpg,2018-04-13,Case Closed: Zero the Enforcer,False,6.2,136
False,/dpW6UbtM78gaYRxw7WJkiNY079T.jpg,"[53, 35, 27]",520393,te,టాక్సీవాలా,"A job monger, Shiva who ends up as a taxiwala only to realise his ride is a beyond what anyone can expect.",3.279,/22nSwWSQ0sgo9gJxjWaGRlIJ0Mc.jpg,2018-06-01,Taxiwala,False,6.1,24
False,,"[35, 80]",506972,fa,Khaltoor,"The lives of three young musicians who are trying hard to capture the music of the market and to execute parts that are legitimate, but the lack of enthusiasm for the audience makes them unemployed and then goes on to become acquainted with a billionaire person ...",0.6,/jGtcqxzUR6GOrTWWTEZvZRKhg06.jpg,2018-02-22,Khaltoor,False,2,1
False,/y7N6wRWVLxtm7p9HPKZdmcFHIMQ.jpg,"[12, 35, 10751, 14]",420814,en,Christopher Robin,"Christopher Robin, the boy who had countless adventures in the Hundred Acre Wood, has grown up and lost his way. Now it’s up to his spirited and loveable stuffed animals, Winnie The Pooh, Tigger, Piglet, and the rest of the gang, to rekindle their friendship and remind him of endless days of childlike wonder and make-believe, when doing nothing was the very best something.",17.302,/i6Ytex4d3CdfIKJFxB5v5vh24vb.jpg,2018-08-02,Christopher Robin,False,7.3,2467
